file,nodes,edges,cyclomatic_complexity,weakly_connected_components,scc_count,density,avg_betweenness,max_betweenness,avg_in_degree,avg_out_degree,max_in_degree,max_out_degree,leaf_nodes,root_nodes,complexity_per_node,edge_to_node_ratio,scc_to_node_ratio,leaf_ratio,label,category
41b8bf8761179c9160ab7dabeae7afdad89b8988d31e2d6cfcf05c2c628fdd00,4086,5809,1825,51,3445,0.000348,0.000303,0.016163,1.4217,1.4217,52,6,660,430,0.446647,1.421684,0.843123,0.161527,1,malware
43058ef47ca4e6701ee637b27e0fbe30a1ac2149c035330434ded4256e7e7b85,10511,17655,7390,123,8245,0.00016,0.000495,0.022625,1.6797,1.6797,844,6,1024,418,0.703073,1.679669,0.784416,0.097422,1,malware
4326db9d0334ff032b572a2f35ad364ab43427fd294dae3f0eeface7c29abb1f,4086,5809,1825,51,3445,0.000348,0.000366,0.01659,1.4217,1.4217,52,6,660,430,0.446647,1.421684,0.843123,0.161527,1,malware
436d1181db783ebe32ac5ed29de8ea302a73cb783bda47a6d596c9336e91accf,2217,3571,1362,4,1716,0.000727,0.001964,0.073078,1.6107,1.6107,141,8,330,56,0.614344,1.610735,0.774019,0.14885,1,malware
438e2b4571424077777b152503abafb2a9f53530db9db9adbbb481be3101b6d5,3739,5931,2212,10,2932,0.000424,0.000855,0.03277,1.5863,1.5863,42,49,416,198,0.591602,1.586253,0.784167,0.11126,1,malware
43bf1ed1fdbb5e656f44542823007afe89fefe647708abd323c1a7b304531dd8,185,217,46,7,170,0.006375,0.002054,0.017432,1.173,1.173,4,2,60,11,0.248649,1.172973,0.918919,0.324324,1,malware
43d064fbdbb4420fb57a1dca94bade12a4f4d8a7eb19e0cb65d9de0e3711098d,3741,5935,2214,10,2934,0.000424,0.001047,0.041099,1.5865,1.5865,42,49,416,198,0.59182,1.586474,0.784282,0.1112,1,malware
446cd6b4d74f2123ef26062b333724c4409ab5d157f4dee381a6b6dcfba888b0,669,746,215,69,612,0.001669,8.8e-05,0.002204,1.1151,1.1151,13,2,189,105,0.321375,1.115097,0.914798,0.282511,1,malware
451cab755c8fdd17451ce0c487cf7dc1662fb7fb6c071ff763f242f87f633c12,4086,5809,1825,51,3445,0.000348,0.000314,0.011976,1.4217,1.4217,52,6,660,430,0.446647,1.421684,0.843123,0.161527,1,malware
45fd0a421023e737b3f79cb33f82aa827a878b3e567168dcf8a2684b7089fa85,3774,3583,717,454,3656,0.000252,1e-06,0.000122,0.9494,0.9494,71,2,1109,841,0.189984,0.949391,0.968733,0.293853,1,malware
4677b34e8769f47803124d96cd99cdc594a9ed9543a308c0501596580bed2993,4086,5809,1825,51,3445,0.000348,0.000257,0.015247,1.4217,1.4217,52,6,660,430,0.446647,1.421684,0.843123,0.161527,1,malware
4693403d7bd4c634ff1ce182db5a23b3e273c8379dab274ec75e61a4655543d3,1702,2431,827,49,1504,0.00084,0.001022,0.017047,1.4283,1.4283,187,2,276,146,0.485899,1.42832,0.883666,0.162162,1,malware
47c35e29a2b7e886699eeb17c4079d5fa657d1fceb8d128751aca2b06f7aacb7,1702,2431,827,49,1504,0.00084,0.001137,0.017382,1.4283,1.4283,187,2,276,146,0.485899,1.42832,0.883666,0.162162,1,malware
491fbf862d14d7391cca58a051039635709ea55bffef7b5139d4a8ac3049fe22,2422,2324,620,359,2289,0.000396,4e-06,0.000388,0.9595,0.9595,85,2,849,611,0.255987,0.959538,0.945087,0.350537,1,malware
498ef59681e6115733df096dddcc9b6050cbf8067cbb9bfdddc5eb50dfebc428,2422,2324,620,359,2289,0.000396,4e-06,0.000579,0.9595,0.9595,85,2,849,611,0.255987,0.959538,0.945087,0.350537,1,malware
499e60663db989b3164a47d7ddf9f83d3c71466a01c5a8f00e2eb52873c6d883,1600,2093,591,49,1412,0.000818,0.000472,0.006771,1.3081,1.3081,271,3,202,318,0.369375,1.308125,0.8825,0.12625,1,malware
4a8e894802a065b614a74af841d649b88fcbf3f08becb086a02aef1d5c6d9220,1626,2128,594,46,1438,0.000805,0.000658,0.009852,1.3087,1.3087,272,3,208,318,0.365314,1.308733,0.884379,0.127921,1,malware
4c06789c7b0c65381fc6eedd0662263a3e585dd6bcc4e874a2bdf33b53b11f5d,1702,2431,827,49,1504,0.00084,0.001052,0.021888,1.4283,1.4283,187,2,276,146,0.485899,1.42832,0.883666,0.162162,1,malware
4ce55937494d96e9c5def29c46644074fe4acbf65bb35cba767d66c65fb0ad82,1702,2431,827,49,1504,0.00084,0.000509,0.007759,1.4283,1.4283,187,2,276,146,0.485899,1.42832,0.883666,0.162162,1,malware
4d703543d7278e2c6403f658bbb3534347a90e9c3704b128d3df71f1a5d8463a,157,231,76,1,95,0.009432,0.046353,0.222065,1.4713,1.4713,8,2,36,1,0.484076,1.471337,0.605096,0.229299,1,malware
4d81aa3fa1d2f27b1642dc2fae19f0adb31c4c564f4b15e8aa353aefb5cf1cf8,8358,13778,5440,10,6733,0.000197,0.00035,0.023453,1.6485,1.6485,175,32,963,189,0.650873,1.64848,0.805575,0.115219,1,malware
4ddc2e45fd40ba5600d7c62a9f019cafa14df4f99750dcba44ac93bbfc729bf4,12222,19628,7462,28,10449,0.000131,6.4e-05,0.011521,1.606,1.606,183,32,1653,245,0.610538,1.605956,0.854934,0.135248,1,malware
4def9dce6c021d40c09ea25291d12a937b7ee6f3cb2081d971b1662c19a9eb24,2422,2324,620,359,2289,0.000396,6e-06,0.000579,0.9595,0.9595,85,2,849,611,0.255987,0.959538,0.945087,0.350537,1,malware
4fcf9e3055c367eadc99c0de33fa06e235a333a433c689018ab02328b18b9d3f,2452,2261,595,393,2405,0.000376,1e-06,0.000216,0.9221,0.9221,84,2,921,652,0.242659,0.922104,0.980832,0.375612,1,malware
502165dcbed19bb6121e6d53a9bb1e8a02b670fac9c42fb0034bba77ca6bdb57,4086,5809,1825,51,3445,0.000348,0.000307,0.016327,1.4217,1.4217,52,6,660,430,0.446647,1.421684,0.843123,0.161527,1,malware
5187f57be1243bfb00328d5a0e516214b5a31be462cc6f1454267a18daa30c41,1702,2431,827,49,1504,0.00084,0.000416,0.005971,1.4283,1.4283,187,2,276,146,0.485899,1.42832,0.883666,0.162162,1,malware
519ed937def0cef9750e6a47c7f5ea52ee4130cd8cc8980457463ca36c018f9e,2019,1974,529,287,1876,0.000484,3.5e-05,0.003565,0.9777,0.9777,74,2,688,506,0.262011,0.977712,0.929173,0.340763,1,malware
544b4de7980b6fa5adfaebe8572accb0b4c6716ed7f652e522d818944a4a4704,3339,2939,678,539,3310,0.000264,0.0,5.4e-05,0.8802,0.8802,121,2,1285,864,0.203055,0.880204,0.991315,0.384846,1,malware
5483309410d824da3e40357fb56fc252b15a65ca8084dafbfb8ea339ac3c5fc2,8629,14300,5697,13,7047,0.000192,0.000223,0.021258,1.6572,1.6572,175,32,966,209,0.660216,1.657202,0.816665,0.111948,1,malware
5515e7d39f3186d25c770fdebf19786fda485dea76a2cac20169cc4eccd98d7b,2321,2249,618,345,2153,0.000418,1.8e-05,0.001798,0.969,0.969,82,2,813,591,0.266265,0.968979,0.927617,0.35028,1,malware
567ef6e4b4c075f659af90ba519ee481caf60288809f7b06c82743bb1af5ae4c,1702,2431,827,49,1504,0.00084,0.0009,0.013388,1.4283,1.4283,187,2,276,146,0.485899,1.42832,0.883666,0.162162,1,malware
571d7184da4b96f10d1f7022dd209d80be6b0c0c10cac656555d2d502b226b8c,1702,2431,827,49,1504,0.00084,0.000527,0.006435,1.4283,1.4283,187,2,276,146,0.485899,1.42832,0.883666,0.162162,1,malware
578c598ba3ab4185af1d2c5b01490700b06e152aea84b793d78f5f395daca17f,443,435,118,63,411,0.002222,6.4e-05,0.002744,0.9819,0.9819,17,2,149,103,0.266366,0.981941,0.927765,0.336343,1,malware
57900fb2043ddf7b75093a2b63a4fb881cfb82cc445112904ef0c7766754b497,4194,4104,1058,574,3908,0.000233,1.4e-05,0.001167,0.9785,0.9785,148,2,1369,1012,0.252265,0.978541,0.931807,0.326419,1,malware
582f54970010efd7105c0ce0e36dfdbd63cbbd48700fdb60e592f519aa455b46,2353,2298,615,335,2174,0.000415,1.8e-05,0.001714,0.9766,0.9766,86,2,797,591,0.261368,0.976626,0.923927,0.338717,1,malware
593ebcc527052b64cba362c012a24508ebc1edefff600a5b12343ec194a4e112,2173,1956,499,358,2110,0.000414,1e-06,9.2e-05,0.9001,0.9001,73,2,765,589,0.229636,0.900138,0.971008,0.352048,1,malware
5ab448ef1deef18a4187b7f6771c2265cc16e5fd7eb36838c42459336a20a63e,2422,2324,620,359,2289,0.000396,3e-06,0.000446,0.9595,0.9595,85,2,849,611,0.255987,0.959538,0.945087,0.350537,1,malware
5b512dc64303eb268d6d1841d7f765682e1828f8ecc2dee6c75afcb14a35cc59,2217,3571,1362,4,1716,0.000727,0.001692,0.068689,1.6107,1.6107,141,8,330,56,0.614344,1.610735,0.774019,0.14885,1,malware
5b8cf58ecdde959bc8d1cc700aabf1caad914ceb6a355171472ea35c497af649,1702,2431,827,49,1504,0.00084,0.000821,0.010647,1.4283,1.4283,187,2,276,146,0.485899,1.42832,0.883666,0.162162,1,malware
5c23a8ff52bd338ca238402494e58e1f7f9e566030667e46433e22a174bbde69,2452,2261,595,393,2405,0.000376,1e-06,9.8e-05,0.9221,0.9221,84,2,921,652,0.242659,0.922104,0.980832,0.375612,1,malware
5c3634688a32cfa6fdf2dd2b63a5bd6b82de14a32f2d1a083bc93e3ba3b87f93,4045,6493,2464,8,3384,0.000397,0.000755,0.038143,1.6052,1.6052,150,8,570,123,0.609147,1.605192,0.836588,0.140915,1,malware
5e1dc1a5fe1db338fda5396784ac4e2724089a91e6658d60b2e9552172e814f0,2335,2293,572,307,2244,0.000421,3e-06,0.000321,0.982,0.982,43,2,768,529,0.244968,0.982013,0.961028,0.328908,1,malware
5e2c612486346730f037fd421855b503843ac340c36490d54585ca10120bf00f,3100,2984,678,397,2996,0.000311,0.0,4.5e-05,0.9626,0.9626,54,2,1050,706,0.21871,0.962581,0.966452,0.33871,1,malware
5e791866284c9171aba279238cf3ca1826f7080fd23afcf50bd4310a3b70ed22,4086,5809,1825,51,3445,0.000348,0.000284,0.010984,1.4217,1.4217,52,6,660,430,0.446647,1.421684,0.843123,0.161527,1,malware
5f7e6e8676cb09f2861feff82a036a0ffb0c417dbe870ca230a0239b98c66bdb,174,209,53,9,149,0.006943,0.001718,0.014012,1.2011,1.2011,4,2,36,27,0.304598,1.201149,0.856322,0.206897,1,malware
5fa3a0c2ecc83f02d1ae777ffeda393c5eb2454222e7b7286a2c8312f42b2973,1702,2431,827,49,1504,0.00084,0.000774,0.014188,1.4283,1.4283,187,2,276,146,0.485899,1.42832,0.883666,0.162162,1,malware
5fb2dfb7456d334fd7b6927b6bddc4260d65e9dc3621e9debabd8716a1990440,2422,2324,620,359,2289,0.000396,2e-06,0.000215,0.9595,0.9595,85,2,849,611,0.255987,0.959538,0.945087,0.350537,1,malware
5fb99bd9ab1c0ab5359e4ac28849e2c1a4e2ecb6980373b4394fc887573c8b68,4006,3909,747,422,3831,0.000244,0.00098,0.007013,0.9758,0.9758,97,2,973,710,0.18647,0.975786,0.956316,0.242886,1,malware
5fbb1db0d94ae7eb5c00c56ecd3811437c6d252d0cdd30ef83bb256ed660e2a7,3250,3281,673,321,3132,0.000311,1e-06,8e-05,1.0095,1.0095,172,2,952,724,0.207077,1.009538,0.963692,0.292923,1,malware
5fc0f8d82e820114a36e413ce5473a393478b8a5859b4f97ae1331b12b698143,891,1410,559,20,258,0.001778,0.03264,0.28657,1.5825,1.5825,244,2,87,28,0.627385,1.582492,0.289562,0.097643,1,malware
5fd18484289d4f264cde3e01a0dbba7d6585867ab3eb126ef00e0b30fbb67890,2321,2249,618,345,2153,0.000418,1.2e-05,0.001311,0.969,0.969,82,2,813,591,0.266265,0.968979,0.927617,0.35028,1,malware
6104e34ab87a29fc7146c16a82e005d1b91ce0b6ab94caff6b472ac3391a4326,156,189,51,9,131,0.007816,0.00236,0.018506,1.2115,1.2115,4,2,32,24,0.326923,1.211538,0.839744,0.205128,1,malware
61750c19e0e3500c02d68e6ccdc9c4eceb498438e1dabaadd1acac41f7afcc14,4022,3933,1057,573,3736,0.000243,7e-06,0.000634,0.9779,0.9779,148,2,1368,1013,0.262805,0.977872,0.928891,0.340129,1,malware
61d84e51a4e74dcb53bef5a1bb997c4bd3782ef1d675a8ce944e867fa38493bd,178,215,45,4,158,0.006824,0.00279,0.022784,1.2079,1.2079,7,2,55,15,0.252809,1.207865,0.88764,0.308989,1,malware
62d2ebac06ecbbba3a65334c0a65c41ebbf8694abf77c3c0cc82fc0ca72a0e29,4190,4101,1057,573,3904,0.000234,1.2e-05,0.001294,0.9788,0.9788,148,2,1369,1011,0.252267,0.978759,0.931742,0.32673,1,malware
63d1acd24219ecc594e138cfcc6297d730a27239c02688d0297f20feaee2050e,1702,2431,827,49,1504,0.00084,0.000446,0.005085,1.4283,1.4283,187,2,276,146,0.485899,1.42832,0.883666,0.162162,1,malware
63d494b770361d0da3dad7d7833fe2feea31de1a7c8e73eafcde16ed308e8857,568,656,204,58,478,0.002037,0.0003,0.00629,1.1549,1.1549,30,2,143,108,0.359155,1.15493,0.841549,0.251761,1,malware
64c522b9cb3997c437b53509157f62ab699c557addb5d213e935cef5b2f7d734,4086,5809,1825,51,3445,0.000348,0.000297,0.019178,1.4217,1.4217,52,6,660,430,0.446647,1.421684,0.843123,0.161527,1,malware
65275acf73f9483f4955ad3eca0a5d33aec1838a350376686b15393bb70d03a6,156,189,51,9,131,0.007816,0.002512,0.017447,1.2115,1.2115,4,2,32,24,0.326923,1.211538,0.839744,0.205128,1,malware
65296b141e99f769577fada8524f23b8a4b62b7818b538d7969779c0458d3241,4190,4101,1057,573,3904,0.000234,2.8e-05,0.001261,0.9788,0.9788,148,2,1369,1011,0.252267,0.978759,0.931742,0.32673,1,malware
664433d8169ae1d48911f879c9d2085df9136c32f903f3d2f367835efd9ae794,2014,1970,526,285,1871,0.000486,3.5e-05,0.003847,0.9782,0.9782,73,2,684,503,0.261172,0.978153,0.928997,0.339623,1,malware
66714c2f74087ac9c5e194cd1fbf619f53732c42ca59e3ebfc4228e454d03d6c,3977,3864,733,423,3813,0.000244,0.000981,0.006863,0.9716,0.9716,98,2,983,717,0.18431,0.971587,0.958763,0.247171,1,malware
66bb5a53d7ad7a6751252aeb450ca92f1b8f55793ef98aca93a5c6ca64d51710,4086,5809,1825,51,3445,0.000348,0.000337,0.017076,1.4217,1.4217,52,6,660,430,0.446647,1.421684,0.843123,0.161527,1,malware
673461f6fc52a6f7570184ae172c336753c5fbe465a03334666ebf6603c8ea7f,2353,2298,615,335,2174,0.000415,1.4e-05,0.001387,0.9766,0.9766,86,2,797,591,0.261368,0.976626,0.923927,0.338717,1,malware
6805758b6c59d15b81d9f0ac0357d7132184eeecc45d8cc8bc055dc466500841,1702,2431,827,49,1504,0.00084,0.000769,0.0105,1.4283,1.4283,187,2,276,146,0.485899,1.42832,0.883666,0.162162,1,malware
6843082c3461d7c7f92f882b82a7e566678367f43d6a7ec4a4e1a7a516c2d199,1820,1781,301,170,1806,0.000538,0.0,2.2e-05,0.9786,0.9786,735,2,328,970,0.165385,0.978571,0.992308,0.18022,1,malware
6878c79849ca2c79f2cbf92181aa92cbb4f720b36ae4e99a551c8f32ae178688,2422,2324,620,359,2289,0.000396,2e-06,0.000242,0.9595,0.9595,85,2,849,611,0.255987,0.959538,0.945087,0.350537,1,malware
6bb50865602cccbd46051a927b1dddc71c5a906535d5f80708da32a6e8599b6a,4454,7313,2879,10,3363,0.000369,0.000662,0.029339,1.6419,1.6419,100,8,524,86,0.646385,1.641895,0.755052,0.117647,1,malware
6bf19f4827dfb84d67965fcb14922cab02c5b018168f3c6e0a4ecd01e0650ba3,2422,2324,620,359,2289,0.000396,5e-06,0.000562,0.9595,0.9595,85,2,849,611,0.255987,0.959538,0.945087,0.350537,1,malware
6c88f0291dc57ad4d3bdaa736809130c442dfc7cd03e9aa0e1acfeb1f84aaa4c,2461,2292,563,366,2394,0.000379,1e-06,9.8e-05,0.9313,0.9313,112,2,875,663,0.228769,0.931329,0.972775,0.355547,1,malware
6cb9da19643e11b77cdfbb56b2ef37da90687153af22a4fe049681399ab585c9,122,232,112,1,47,0.015716,0.086546,0.335774,1.9016,1.9016,66,2,3,2,0.918033,1.901639,0.385246,0.02459,1,malware
6d90b105c862db95985744108ea7ba1e81fd363899886674c28e5c89418ade78,4341,4619,928,325,4238,0.000245,1e-06,0.00012,1.064,1.064,335,2,1156,1005,0.213776,1.064041,0.976273,0.266298,1,malware
6eafee104938eb41b47c2b3797fd2981ab0ed867dd143a59694ebb3d2400560f,4086,5809,1825,51,3445,0.000348,0.000366,0.021042,1.4217,1.4217,52,6,660,430,0.446647,1.421684,0.843123,0.161527,1,malware
6f7887b8065258479f3e595486b434e57eeb32daa604b8c400c0ef98bc7e8a6c,1702,2431,827,49,1504,0.00084,0.000743,0.012306,1.4283,1.4283,187,2,276,146,0.485899,1.42832,0.883666,0.162162,1,malware
6fb9d7204dfe84bdacda3d339fc65cea8d4febfe645d1eb54dbe43e55dbe05eb,4019,3916,751,427,3853,0.000243,0.001207,0.008325,0.9744,0.9744,94,2,998,718,0.186862,0.974372,0.958696,0.24832,1,malware
6ff3f3319a87fee8005e8cf5879da34b4906b2f2d930f1bcbed4ecb9219cf889,1702,2431,827,49,1504,0.00084,0.000704,0.013371,1.4283,1.4283,187,2,276,146,0.485899,1.42832,0.883666,0.162162,1,malware
700d2e65db927286b9c90b10c8d7ceb33cfc5e1e9adf4715d9f87026fece02c3,13546,21809,8319,28,11354,0.000119,5.6e-05,0.010902,1.61,1.61,183,32,1781,243,0.61413,1.609996,0.838181,0.131478,1,malware
715c681ff785f48a4c18d99626d80f18a85ccc5f374aad742e937669b9ec265c,5695,9274,3607,14,4793,0.000286,0.000267,0.021101,1.6284,1.6284,149,13,687,157,0.633363,1.628446,0.841615,0.120632,1,malware
725084d240fa6d9bdeac95fb8318de97be76d33bbd7dd7f36156c6bb3625cda0,4086,5809,1825,51,3445,0.000348,0.000254,0.014133,1.4217,1.4217,52,6,660,430,0.446647,1.421684,0.843123,0.161527,1,malware
72605e000fd0dc6ba23b5eb8d073736b8ac12016eed07afc8f69b6cda11a3fcc,487,554,139,36,408,0.002341,0.001712,0.012866,1.1376,1.1376,7,2,78,44,0.285421,1.137577,0.837782,0.160164,1,malware
72acf2fbf204c21781075fa44ddc705758364a241456bb5a7523a5defaa11af0,4086,5809,1825,51,3445,0.000348,0.000472,0.021052,1.4217,1.4217,52,6,660,430,0.446647,1.421684,0.843123,0.161527,1,malware
7375ab7101669dbbbcf9f39cb03cf8279fd5b0fadb3cf505fc849758064b5082,5891,9615,3754,15,4678,0.000277,0.000373,0.023346,1.6322,1.6322,150,13,703,151,0.637243,1.632151,0.794093,0.119335,1,malware
7384bf6403d6158d0662c45bdcf7cd1317013d8f788fe7b016e4ce3cc483e4f1,656,607,157,103,643,0.001413,4e-06,0.000306,0.9253,0.9253,29,2,239,172,0.239329,0.925305,0.980183,0.364329,1,malware
73b3aca0f2c61858a86f2b42a58c67a8264b31da93308e4bbc95db9aa1fc5556,2321,2249,618,345,2153,0.000418,7e-06,0.000655,0.969,0.969,82,2,813,591,0.266265,0.968979,0.927617,0.35028,1,malware
73dbe777f4302de9f64f7f7140015ff7bcd197d5529712ddc4a5afa86416cac3,3977,3864,733,423,3813,0.000244,0.001487,0.009104,0.9716,0.9716,98,2,983,717,0.18431,0.971587,0.958763,0.247171,1,malware
73e502d27d215d69d6472a4bfe5fe698d280a79e917f5f90a81fae31de3e5266,3075,2762,675,494,3041,0.000292,0.0,2.9e-05,0.8982,0.8982,530,2,1007,1182,0.219512,0.898211,0.988943,0.32748,1,malware
74edd0362fb818e4ce7b286dd90c86ed8da6021ce6f03e5dac30e074e4afd5cc,4086,5809,1825,51,3445,0.000348,0.000256,0.013554,1.4217,1.4217,52,6,660,430,0.446647,1.421684,0.843123,0.161527,1,malware
75553e674ef73cc8c554fc37221799d1b845147572c906de45383de1b365e5ae,276,265,77,44,243,0.003491,0.001177,0.031839,0.9601,0.9601,11,2,84,61,0.278985,0.960145,0.880435,0.304348,1,malware
7598c16b5d3de1ef5682d0a05b2f532c61b9f730e8e62f9706ac2416fc4135b3,11994,19207,7269,28,10224,0.000134,7.6e-05,0.011628,1.6014,1.6014,183,32,1627,243,0.606053,1.601384,0.852426,0.135651,1,malware
760659eef14ec9ed9aadcac320d974deab61669425970d7b7f96fbf477e82856,133,192,61,1,96,0.010936,0.042441,0.169173,1.4436,1.4436,7,2,32,1,0.458647,1.443609,0.721804,0.240601,1,malware
7698c5a6b642a48c58456f6b84fdcfefb98fcac244a9db2d549dad10c35624fc,3977,3864,733,423,3813,0.000244,0.001234,0.010204,0.9716,0.9716,98,2,983,717,0.18431,0.971587,0.958763,0.247171,1,malware
76a164531cd3c45b4d36b31d5736d4e19f599e72e5882bac8f4c05009ab00efe,3741,5935,2214,10,2934,0.000424,0.000937,0.044878,1.5865,1.5865,42,49,416,198,0.59182,1.586474,0.784282,0.1112,1,malware
77aaeefa590fd4fa1da4a61f6d4e72e3e8bdb49115b755d719beecc19830477a,1702,2431,827,49,1504,0.00084,0.000644,0.0091,1.4283,1.4283,187,2,276,146,0.485899,1.42832,0.883666,0.162162,1,malware
77dba3d075e012e928770138934ba9d79675c96395170dd60788c8e433b69909,2359,2259,520,310,2305,0.000406,1e-06,4.2e-05,0.9576,0.9576,169,2,704,612,0.220432,0.957609,0.977109,0.298432,1,malware
77ebab63ffe0695cc13a8307df2fd3693311a66d5bc3f66d19a79955be961037,4086,5809,1825,51,3445,0.000348,0.000198,0.01024,1.4217,1.4217,52,6,660,430,0.446647,1.421684,0.843123,0.161527,1,malware
781dbb520ff1519ebbe08b245dc655147cc1250264a3a311bacca54800258483,1702,2431,827,49,1504,0.00084,0.000891,0.011624,1.4283,1.4283,187,2,276,146,0.485899,1.42832,0.883666,0.162162,1,malware
78a72fae484e8840426ab5ecedec5a29269167edb8cddfc701661aedfdba7f66,8358,13778,5440,10,6733,0.000197,0.000238,0.019412,1.6485,1.6485,175,32,963,189,0.650873,1.64848,0.805575,0.115219,1,malware
795df8a91fab328ee1abe68274fd96df0ae57ea4935c16aeea33cd589d58025a,1241,1157,314,199,1228,0.000752,1e-06,4e-05,0.9323,0.9323,231,2,384,522,0.253022,0.932313,0.989525,0.309428,1,malware
7960cbcce0079c1d4272f10a60b6755c0844b8ab7d7d53a6bbe14e740485b3d4,4086,5809,1825,51,3445,0.000348,0.000337,0.014549,1.4217,1.4217,52,6,660,430,0.446647,1.421684,0.843123,0.161527,1,malware
7ad27c3fe88d7cff1f826823edb419d7a6ee64d01e258b7d93d8e87e5ad8c0b4,3741,5935,2214,10,2934,0.000424,0.000955,0.05413,1.5865,1.5865,42,49,416,198,0.59182,1.586474,0.784282,0.1112,1,malware
7b4ce9afd7495920e28e40e2178cf17adc788dcb0ad8c71867aa24f17973b6ce,4086,5809,1825,51,3445,0.000348,0.000265,0.011431,1.4217,1.4217,52,6,660,430,0.446647,1.421684,0.843123,0.161527,1,malware
7c0a7918c1ee74ad8dbd2e85fca66644244a78ed8ed752f7c0ed9898f83310ec,3949,3896,1039,546,3850,0.00025,0.0,2.8e-05,0.9866,0.9866,90,2,1263,1017,0.263105,0.986579,0.97493,0.319828,1,malware
7c0f538ba632a38b191c45aaac54fef1f9683c65e64c9a316045f3c717947cb4,7183,11824,4677,18,6099,0.000229,0.000203,0.016066,1.6461,1.6461,191,32,862,196,0.651121,1.646109,0.849088,0.120006,1,malware
7c4aa1321f6d4d66405c6041b875cce7b2fc1007524cc7ff6f4074085cbed152,1702,2431,827,49,1504,0.00084,0.000809,0.009965,1.4283,1.4283,187,2,276,146,0.485899,1.42832,0.883666,0.162162,1,malware
7c9262522d772644a46b220af634e07b334438fb5d876ae714f11d7b732e68a3,2019,1974,529,287,1876,0.000484,2e-05,0.002082,0.9777,0.9777,74,2,688,506,0.262011,0.977712,0.929173,0.340763,1,malware
7ce63635ad4c1253bf50cabbb3875776954fc8062da7706ed1fd23d906d31735,4886,7889,3037,17,4123,0.000331,0.000292,0.019021,1.6146,1.6146,145,13,643,158,0.621572,1.614613,0.84384,0.1316,1,malware
7d2d5372e606b7b72dd7b5cefb18a025a562a8eebb16cd02d011e3cc82a6a81f,4086,5809,1825,51,3445,0.000348,0.000399,0.022069,1.4217,1.4217,52,6,660,430,0.446647,1.421684,0.843123,0.161527,1,malware
7f47b58302c1a08794a61ee5d3762ec4f75019381e922898f7ca48c12bba5334,1702,2431,827,49,1504,0.00084,0.000866,0.009741,1.4283,1.4283,187,2,276,146,0.485899,1.42832,0.883666,0.162162,1,malware
7fdf9bc5265ded8bb0d788ab1b24faf8a8ff719f94a539f7ac5f7a62b4e8f566,1702,2431,827,49,1504,0.00084,0.000781,0.016059,1.4283,1.4283,187,2,276,146,0.485899,1.42832,0.883666,0.162162,1,malware
821fc5d9d2be75f9a264c39eaccd455d8106244a1fb63a0ec5d986d871faf406,2335,2293,572,307,2244,0.000421,3e-06,0.000364,0.982,0.982,43,2,768,529,0.244968,0.982013,0.961028,0.328908,1,malware
8276780e66c4451067838dfa818125489edbc72df24d94a3dfbfd39c3ab527e6,1702,2431,827,49,1504,0.00084,0.001304,0.021253,1.4283,1.4283,187,2,276,146,0.485899,1.42832,0.883666,0.162162,1,malware
829ee7ee38c695e91acf6fe6caea87685a031df00deadf5da5c074848132fd46,1702,2431,827,49,1504,0.00084,0.000498,0.006359,1.4283,1.4283,187,2,276,146,0.485899,1.42832,0.883666,0.162162,1,malware
82a21539f6894bb2d88e0ed6ff726d99a14f7d18a0857c07bc54560b54e348ae,12222,19628,7462,28,10449,0.000131,0.000119,0.011856,1.606,1.606,183,32,1653,245,0.610538,1.605956,0.854934,0.135248,1,malware
83b7cff322f4805233305a2715a472f4dc73217e9483f60ec807c0826ef3537e,2144,2116,646,337,2090,0.000461,5e-06,0.000364,0.9869,0.9869,187,2,756,527,0.301306,0.98694,0.974813,0.352612,1,malware
83dbd4106c7d505ae9effc6aa03018d7d4f40dcfc871fcaff06df32d5c0e34e6,2321,2249,618,345,2153,0.000418,2.1e-05,0.002514,0.969,0.969,82,2,813,591,0.266265,0.968979,0.927617,0.35028,1,malware
83ec831807dd99c3c1f2f7a225d92b31c24b4a3303db715daf5dc6b801a0273a,109,155,48,1,73,0.013167,0.046826,0.195506,1.422,1.422,5,2,27,1,0.440367,1.422018,0.669725,0.247706,1,malware
83f3f68efbcbe954ce742e50c24c90e7eafa2e089d39e29ea9c92a16049c6265,13546,21809,8319,28,11354,0.000119,4.8e-05,0.009273,1.61,1.61,183,32,1781,243,0.61413,1.609996,0.838181,0.131478,1,malware
8580dfbc56cdc544277cdc7a7c28b87b663f26287f9fa298eb9062f7b1c0b022,2313,2013,552,426,2256,0.000376,1.2e-05,0.000627,0.8703,0.8703,43,2,836,605,0.238651,0.870298,0.975357,0.361435,1,malware
85ffc6b922b6c6aeb9caa507347cc2097477cdda0ead7e19e3e4b96ffacc289e,4086,5809,1825,51,3445,0.000348,0.000378,0.015003,1.4217,1.4217,52,6,660,430,0.446647,1.421684,0.843123,0.161527,1,malware
86c2a4ac883ee114a24615403b2b4db7d0cf3ead890742e15ec0c5fb70496e36,3741,5935,2214,10,2934,0.000424,0.001588,0.074037,1.5865,1.5865,42,49,416,198,0.59182,1.586474,0.784282,0.1112,1,malware
8713e219cfd1bfd3c1c0765ce8d5ef4e7a38c2400579539bd0e83ead8a8ca913,156,189,51,9,131,0.007816,0.002591,0.01994,1.2115,1.2115,4,2,32,24,0.326923,1.211538,0.839744,0.205128,1,malware
